;SentenceId;PhraseId;Phrase;Sentiment
1572;1573;33527;Vividly demonstrates that the director of such Hollywood blockbusters as Patriot Games can still turn out a small , personal film with an emotional wallop .;4
1259;1260;27452;... a light , yet engrossing piece .;3
1660;1661;35330;But the second half of the movie really goes downhill .;0
1078;1079;23726;Ultimately , in the history of the Academy , people may be wondering what all that jazz was about `` Chicago '' in 2002 .;1
1726;1727;36511;Ambitious , unsettling psychodrama that takes full , chilling advantage of its rough-around-the-edges , low-budget constraints .;3
1117;1118;24562;Anemic , pretentious .;1
1318;1319;28524;The star who helped give a spark to `` Chasing Amy '' and `` Changing Lanes '' falls flat as thinking man CIA agent Jack Ryan in this summer 's new action film , `` The Sum of All Fears . '';1
1765;1766;37215;Delirious fun .;4
1856;1857;38933;Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering .;2
1608;1609;34234;Watching Harris ham it up while physically and emotionally disintegrating over the course of the movie has a certain poignancy in light of his recent death , but Boyd 's film offers little else of consequence .;2
1615;1616;34414;A loud , brash and mainly unfunny high school comedy .;0
1444;1445;31004;This wretchedly unfunny wannabe comedy is inane and awful - no doubt , it 's the worst movie I 've seen this summer .;1
1835;1836;38508;It was filled with shootings , beatings , and more cussing than you could shake a stick at .;2
1461;1462;31299;Even the hastily and amateurishly drawn animation can not engage .;0
1316;1317;28468;The film truly does rescue -LRB- the Funk Brothers -RRB- from Motown 's shadows .;2
1869;1870;39195;Its one-sidedness ... flirts with propaganda .;1
1180;1181;25814;Hey , Happy !;3
1543;1544;32947;As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .;0
1387;1388;29931;The film is saved from are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition .;3
2119;2120;43714;Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .;0
1707;1708;36157;A rather average action film that benefits from several funny moments supplied by Epps .;2
1529;1530;32630;The film does n't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made Spy Kids a surprising winner with both adults and younger audiences .;0
1358;1359;29301;With three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it 's enough to make you wish Jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .;2
1874;1875;39286;Boring and meandering .;0
1825;1826;38347;is now stretched to barely feature length , with a little more attention paid to the animation .;2
1664;1665;35413;It is a movie about passion .;2
1762;1763;37178;Murder by Numbers ' is n't a great movie , but it 's a perfectly acceptable widget .;2
1886;1887;39515;The trouble with making this queen a thoroughly modern maiden is that it also makes her appear foolish and shallow rather than , as was more likely , a victim of mental illness .;1
1670;1671;35502;A fleet-footed and pleasingly upbeat family diversion .;3
1163;1164;25427;The best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites .;3
2081;2082;43108;Elling builds gradually until you feel fully embraced by this gentle comedy .;3
1232;1233;26874;It is n't scary .;1
1211;1212;26418;Fans of Plympton 's shorts may marginally enjoy the film , but it is doubtful this listless feature will win him any new viewers .;1
1975;1976;41216;Enigma looks great , has solid acting and a neat premise .;3
1815;1816;38186;Tsai convincingly paints a specifically urban sense of disassociation here .;3
1593;1594;33930;What you end up getting is the Vertical Limit of surfing movies - memorable stunts with lots of downtime in between .;2
1076;1077;23699;If the material is slight and admittedly manipulative , Jacquot preserves Tosca 's intoxicating ardor through his use of the camera .;3
1446;1447;31041;`` Red Dragon '' is entertaining .;4
1827;1828;38382;The movie 's major and most devastating flaw is its reliance on formula , though , and it 's quite enough to lessen the overall impact the movie could have had .;1
1168;1169;25571;Sparkling , often hilarious romantic jealousy comedy ... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called ` My Husband Is Travis Bickle ' .;4
1427;1428;30697;... gripping and handsome execution , -LRB- but -RRB- there is n't much about K-19 that 's unique or memorable .;2
1134;1135;24886;In between all the emotional seesawing , it 's hard to figure the depth of these two literary figures , and even the times in which they lived .;1
1253;1254;27266;It plods along methodically , somehow under the assumption that its `` dead wife communicating from beyond the grave '' framework is even remotely new or interesting .;1
1992;1993;41452;The dominant feeling is something like nostalgia . ';2
1083;1084;23851;Millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry .;1
1885;1886;39491;Texan director George Ratliff had unlimited access to families and church meetings , and he delivers fascinating psychological fare .;4
1500;1501;32062;Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other .;0
1695;1696;35934;Take away the controversy , and it 's not much more watchable than a Mexican soap opera .;0
1920;1921;40102;Kinnear 's performance is a career-defining revelation .;4
2050;2051;42547;Basically , it 's pretty but dumb .;2
1998;1999;41521;A French film with a more down-home flavor .;3
1114;1115;24514;Truly terrible .;0
1340;1341;28940;But it is set in a world that is very , very far from the one most of us inhabit .;2
2041;2042;42376;Mild , meandering teen flick .;2
2096;2097;43378;Visually striking and viscerally repellent .;3
1143;1144;25057;This movie got me grinning .;3
1209;1210;26386;A so-so , made-for-TV something posing as a real movie .;0
1635;1636;34782;An elegant film;2
1807;1808;38020;At its best ... Festival in Cannes bubbles with the excitement of the festival in Cannes .;2
1273;1274;27742;A college story that works even without vulgarity , sex scenes , and cussing !;3
1395;1396;30057;The movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the Cotswolds .;3
1994;1995;41480;An empty , purposeless exercise .;0
1084;1085;23882;Family portrait of need , neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking .;3
1447;1448;31046;Quitting offers piercing domestic drama with spikes of sly humor .;3
1691;1692;35855;The worst film of the year .;0
1855;1856;38914;Men in Black II achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as Whiffle-Ball epic .;0
1118;1119;24566;If the very concept makes you nervous ... you 'll have an idea of the film 's creepy , scary effectiveness .;2
2130;2131;43967;Spielberg 's first real masterpiece , it deserved all the hearts it won -- and wins still , 20 years later .;4
1736;1737;36672;Nair just does n't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy .;0
1826;1827;38364;For most movies , 84 minutes is short , but this one feels like a life sentence .;0
1280;1281;27884;After an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be .;1
2125;2126;43875;Harmless fun .;3
1892;1893;39647;If you 're looking for something new and hoping for something entertaining , you 're in luck .;4
1336;1337;28842;The actors are fantastic .;4
1787;1788;37621;Fear Dot Com is more frustrating than a modem that disconnects every 10 seconds .;1
1613;1614;34374;It 's so laddish and juvenile , only teenage boys could possibly find it funny .;2
1129;1130;24772;The film will appeal to Discovery Channel fans and will surely widen the perspective of those of us who see the continent through rose-colored glasses .;2
1720;1721;36393;Worthless , from its pseudo-rock-video opening to the idiocy of its last frames .;0
1108;1109;24387;Those who are only mildly curious , I fear , will be put to sleep or bewildered by the artsy and often pointless visuals .;1
1125;1126;24701;Davis ... gets vivid performances from her cast and pulls off some deft Ally McBeal-style fantasy sequences .;4
1817;1818;38220;And people make fun of me for liking Showgirls .;1
1070;1071;23609;Disturbing .;1
1778;1779;37476;I saw Juwanna Mann so you do n't have to .;2
1221;1222;26637;Only those most addicted to film violence in all its forms will find anything here to appreciate .;2
1425;1426;30653;"DeMeo is not without talent ; he just needs better material .";2
1606;1607;34184;The movie is concocted and carried out by folks worthy of scorn , and the nicest thing I can say is that I ca n't remember a single name responsible for it .;0
1140;1141;25015;The documentary is much too conventional -- lots of boring talking heads , etc. -- to do the subject matter justice .;0
1442;1443;30961;A generic bloodbath that often becomes laughably unbearable when it is n't merely offensive .;0
1530;1531;32661;At once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance .;1
1549;1550;33062;It 's just hard to believe that a life like this can sound so dull .;1
1920;1921;40102;Kinnear 's performance is a career-defining revelation .;4
1499;1500;32034;A genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .;4
2119;2120;43714;Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .;0
2028;2029;42159;Ultimately feels like just one more in the long line of films this year about the business of making movies .;2
1383;1384;29864;A lot like the imaginary sport it projects onto the screen -- loud , violent and mindless .;1
1349;1350;29168;This insufferable movie is meant to make you think about existential suffering .;1
1429;1430;30735;An artsploitation movie with too much exploitation and too little art .;0
1651;1652;35152;That is because - damn it !;2
2021;2022;42015;Suffice to say its total promise is left slightly unfulfilled .;1
2023;2024;42046;An energetic and engaging film that never pretends to be something it is n't .;3
1828;1829;38410;For a movie about the power of poetry and passion , there is precious little of either .;1
1847;1848;38754;Both deserve better .;1
1592;1593;33922;Every joke is repeated at least four times .;1
1766;1767;37218;There are some fairly unsettling scenes , but they never succeed in really rattling the viewer .;1
1183;1184;25842;More than simply a portrait of early extreme sports , this peek into the 1970s skateboard revolution is a skateboard film as social anthropology ...;2
2107;2108;43543;Sodden and glum , even in those moments where it 's supposed to feel funny and light .;1
1977;1978;41235;Sweet gentle Jesus , did the screenwriters just do a cut-and-paste of every bad action-movie line in history ?;1
1933;1934;40445;In -LRB- screenwriter -RRB- Charlie Kaufman 's world , truth and fiction are equally strange , and his for the taking .;2
1241;1242;27024;A touching , small-scale story of family responsibility and care in the community .;3
1439;1440;30916;-LRB- Reaches -RRB- wholly believable and heart-wrenching depths of despair .;3
2052;2053;42561;The low-key direction is pleasingly emphatic in this properly intense , claustrophobic tale of obsessive love .;3
2103;2104;43513;It 's a visual Rorschach test and I must have failed .;0
1386;1387;29912;The only reason you should see this movie is if you have a case of masochism and an hour and a half to blow .;1
1468;1469;31415;You have to see it .;4
1338;1339;28881;The Trinity Assembly approaches the endeavor with a shocking lack of irony , and George Ratliff 's documentary , Hell House , reflects their earnestness -- which makes for a terrifying film .;2
2030;2031;42183;A punch line without a premise , a joke built entirely from musty memories of half-dimensional characters .;2
1579;1580;33653;A soul-stirring documentary about the Israeli\/Palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .;4
2017;2018;41953;Although devoid of objectivity and full of nostalgic comments from the now middle-aged participants , Dogtown and Z-Boys has a compelling story to tell .;3
1503;1504;32116;Throughout , Mr. Audiard 's direction is fluid and quick .;3
2038;2039;42312;Frida is certainly no disaster , but neither is it the Kahlo movie Frida fans have been looking for .;2
1457;1458;31200;Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a \*\* holes .;2
1798;1799;37823;Though Harris is affecting at times , he can not overcome the sense that Pumpkin is a mere plot pawn for two directors with far less endearing disabilities .;1
1414;1415;30475;A brutally dry satire of Middle American numbness .;1
1814;1815;38170;I 'll stay with the stage versions , however , which bite cleaner , and deeper .;1
1819;1820;38238;Much of what we see is horrible but it 's also undeniably exceedingly clever .;3
1763;1764;37192;It may as well be called `` Jar-Jar Binks : The Movie . '';0
1294;1295;28179;In an ART FILM !;3
1255;1256;27345;A virtual roller-coaster ride of glamour and sleaze .;2
1604;1605;34154;` Snow Dogs ' has both .;2
1420;1421;30586;Drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .;3
1261;1262;27475;unpretentious , charming , quirky , original;4
1250;1251;27165;the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times;0
1237;1238;26955;-LRB- It 's -RRB- a clever thriller with enough unexpected twists to keep our interest .;3
1293;1294;28153;"Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .";4
1402;1403;30210;Ryosuke has created a wry , winning , if languidly paced , meditation on the meaning and value of family .;2
1227;1228;26753;Other than the slightly flawed -LRB- and fairly unbelievable -RRB- finale , everything else is top shelf .;3
1384;1385;29880;If you like an extreme action-packed film with a hint of humor , then Triple X marks the spot .;3
1899;1900;39764;Secretary is not a movie about fetishism .;2
2058;2059;42663;Forgettable , if good-hearted , movie .;1
2045;2046;42447;... hopefully it 'll be at the dollar theatres by the time Christmas rolls around .;2
2099;2100;43424;The tone errs on the shrill side , tempered by a soft southern gentility that speaks of beauty , grace and a closet full of skeletons .;2
1350;1351;29183;This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .;4
1880;1881;39380;It leers , offering next to little insight into its intriguing subject .;1
1858;1859;38957;If The Last Man were the last movie left on earth , there would be a toss-up between presiding over the end of cinema as we know it and another night of delightful hand shadows .;1
2012;2013;41812;It picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film .;4
1748;1749;36899;The way the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of Gator-bashing are consistently delightful .;4
1314;1315;28425;National Lampoon 's Van Wilder may aim to be the next Animal House , but it more closely resembles this year 's version of Tomcats .;2
2105;2106;43527;A small movie with a big impact .;4
1926;1927;40190;The delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a Scrooge or two .;4
1672;1673;35521;This follow-up seems so similar to the 1953 Disney classic that it makes one long for a geriatric Peter .;2
1217;1218;26551;Since Lee is a sentimentalist , the film is more worshipful than your random E !;2
1454;1455;31157;Some may choose to interpret the film 's end as hopeful or optimistic but I think Payne is after something darker .;2
1247;1248;27112;Plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo .;0
1695;1696;35934;Take away the controversy , and it 's not much more watchable than a Mexican soap opera .;0
1909;1910;39946;... there 's a choppy , surface-effect feeling to the whole enterprise .;1
1475;1476;31534;The film is ultimately about as inspiring as a Hallmark card .;1
1111;1112;24445;Instead , it 'll only put you to sleep .;0
1612;1613;34360;Topics that could make a sailor blush - but lots of laughs .;4
1632;1633;34726;One of the funnier movies in town .;4
1322;1323;28612;Control-Alt-Delete Simone as quickly as possible;0
1081;1082;23806;On its icy face , the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .;0
1693;1694;35893;The only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .;0
2091;2092;43301;is one of this year 's very best pictures .;4
1617;1618;34433;The movie 's something-borrowed construction feels less the product of loving , well integrated homage and more like a mere excuse for the wan , thinly sketched story .;1
1398;1399;30131;I do n't feel the least bit ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold .;3
1342;1343;28979;I have no problem with `` difficult '' movies , or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out .;2
1897;1898;39741;In the end there is one word that best describes this film : honest .;3
1250;1251;27165;the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times;0
1251;1252;27200;` Linklater fans , or pretentious types who want to appear avant-garde will suck up to this project ... ';1
2035;2036;42269;-LRB- It -RRB- highlights not so much the crime lord 's messianic bent , but Spacey 's .;2
1187;1188;25934;The large-format film is well suited to capture these musicians in full regalia and the incredible IMAX sound system lets you feel the beat down to your toes .;4
1590;1591;33879;A cellophane-pop remake of the punk classic Ladies and Gentlemen , The Fabulous Stains ... Crossroads is never much worse than bland or better than inconsequential .;0
1438;1439;30907;Alas , another breathless movie about same !;2
1336;1337;28842;The actors are fantastic .;4
2126;2127;43876;Infidelity drama is nicely shot , well-edited and features a standout performance by Diane Lane .;4
1747;1748;36883;A muddle splashed with bloody beauty as vivid as any Scorsese has ever given us .;3
1186;1187;25895;Like Rudy Yellow Lodge , Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider .;0
1983;1984;41328;Laughably , irredeemably awful .;0
1251;1252;27200;` Linklater fans , or pretentious types who want to appear avant-garde will suck up to this project ... ';1
1505;1506;32143;A wishy-washy melodramatic movie that shows us plenty of sturm und drung , but explains its characters ' decisions only unsatisfactorily .;0
1378;1379;29759;There is nothing redeeming about this movie .;0
1254;1255;27300;LaBute ca n't avoid a fatal mistake in the modern era : He 's changed the male academic from a lower-class Brit to an American , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film .;2
1603;1604;34148;That 's because relatively nothing happens .;1
1195;1196;26104;But they fascinate in their recklessness .;3
1367;1368;29515;This is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` Ah , yes , here we have a bad , bad , bad movie . ';0
1947;1948;40660;Real Women may have many agendas , but it also will win you over , in a big way .;4
1765;1766;37215;Delirious fun .;4
1476;1477;31545;With little visible talent and no energy , Colin Hanks is in bad need of major acting lessons and maybe a little coffee .;0
1736;1737;36672;Nair just does n't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy .;0
1724;1725;36465;The Son Of The Bride 's humour is born out of an engaging storyline , which also is n't embarrassed to make you reach for the tissues .;4
1172;1173;25668;aside from showing us in explicit detail how difficult it is to win over the two-drink-minimum crowd , there 's little to be learned from watching ` Comedian ';2
1872;1873;39240;One of those staggeringly well-produced , joylessly extravagant pictures that keep whooshing you from one visual marvel to the next , hastily , emptily .;2
1397;1398;30116;And , thanks to the presence of ` the King , ' it also rocks .;3
1543;1544;32947;As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .;0
1989;1990;41393;I liked About Schmidt a lot , but I have a feeling that I would have liked it much more if Harry & Tonto never existed .;3
1144;1145;25062;The film virtually chokes on its own self-consciousness .;2
1289;1290;28079;Ah-nuld 's action hero days might be over .;1
1487;1488;31757;Just about the surest bet for an all-around good time at the movies this summer .;4
1762;1763;37178;Murder by Numbers ' is n't a great movie , but it 's a perfectly acceptable widget .;2
1661;1662;35337;It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b.s. one another and put on a show in drag .;0
2089;2090;43254;Spider-Man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units .;1
1740;1741;36736;And it 's not that funny -- which is just generally insulting .;0
1138;1139;24978;Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .;3
1239;1240;26987;The movie eventually snaps under the strain of its plot contrivances and its need to reassure .;1
2014;2015;41855;Birthday Girl lucks out with Chaplin and Kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns .;3
1893;1894;39666;De Ayala is required to supply too much of the energy in a film that is , overall , far too staid for its subject matter .;2
1961;1962;40938;A dreary indulgence .;2
1966;1967;41019;Though it never rises to its full potential as a film , still offers a great deal of insight into the female condition and the timeless danger of emotions repressed .;2
1718;1719;36346;It 's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time .;3
1287;1288;28041;It still feels like a prison stretch .;1
1943;1944;40589;It is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .;4
2020;2021;41990;To build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved .;0
1520;1521;32440;In his role of observer of the scene , Lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .;1
1705;1706;36120;It may not be `` Last Tango in Paris '' but ...;2
1285;1286;28001;Chelsea Walls is a case of too many chefs fussing over too weak a recipe .;1
1869;1870;39195;Its one-sidedness ... flirts with propaganda .;1
1554;1555;33173;This is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one .;1
1646;1647;35002;There 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a Hollywood career , if they want one .;3
1334;1335;28782;She 's all-powerful , a voice for a pop-cyber culture that feeds on her Bjorkness .;3
1606;1607;34184;The movie is concocted and carried out by folks worthy of scorn , and the nicest thing I can say is that I ca n't remember a single name responsible for it .;0
2009;2010;41750;underventilated;2
1587;1588;33763;... has about 3\/4th the fun of its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity .;0
1810;1811;38080;I 'd be hard pressed to think of a film more cloyingly sappy than Evelyn this year .;1
1690;1691;35833;Offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a Hollywood film .;4
1707;1708;36157;A rather average action film that benefits from several funny moments supplied by Epps .;2
1309;1310;28362;Ya-Yas everywhere will forgive the flaws and love the film .;3
1812;1813;38116;Like Shrek , Spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world .;4
1629;1630;34676;The story , once it gets rolling , is nothing short of a great one .;4
1857;1858;38950;Stiff and schmaltzy and clumsily directed .;0
1371;1372;29597;This deeply spiritual film taps into the meaning and consolation in afterlife communications .;3
1100;1101;24214;Is there a group of more self-absorbed women than the mother and daughters featured in this film ?;0
1449;1450;31080;An improvement on the feeble examples of big-screen Poke-mania that have preceded it .;3
1700;1701;36056;Broomfield is energized by Volletta Wallace 's maternal fury , her fearlessness , and because of that , his film crackles .;4
1091;1092;24040;... this story gets sillier , not scarier , as it goes along ...;1
1961;1962;40938;A dreary indulgence .;2
1094;1095;24100;Reassuring , retro uplifter .;4
1914;1915;40004;Drowning 's too good for this sucker .;1
1916;1917;40033;At times Auto Focus feels so distant you might as well be watching it through a telescope .;1
2058;2059;42663;Forgettable , if good-hearted , movie .;1
1510;1511;32237;The characters are complex and quirky , but entirely believable as the remarkable ensemble cast brings them to life .;4
1957;1958;40873;Famuyiwa 's feature;2
1785;1786;37570;... Despite lagging near the finish line , the movie runs a good race , one that will have you at the edge of your seat for long stretches . ';3
1512;1513;32257;Deep intelligence and a warm , enveloping affection breathe out of every frame .;4
2031;2032;42200;Nachtwey clears the cynicism right out of you .;2
1780;1781;37495;What starts off as a potentially incredibly twisting mystery becomes simply a monster chase film .;1
1760;1761;37142;Only two-fifths of a satisfying movie experience .;2
1923;1924;40165;Far more enjoyable than its predecessor .;4
1615;1616;34414;A loud , brash and mainly unfunny high school comedy .;0
1167;1168;25543;I wo n't argue with anyone who calls ` Slackers ' dumb , insulting , or childish ... but I laughed so much that I did n't mind .;2
1683;1684;35728;A compelling film .;4
1170;1171;25633;A surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .;0
1904;1905;39869;What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance .;3
1085;1086;23905;A poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .;4
1687;1688;35770;`` Bad '' is the operative word for `` Bad Company , '' and I do n't mean that in a good way .;0
1507;1508;32179;Nicole Kidman evolved from star to superstar some time over the past year , which means that Birthday Girl is the kind of quirkily appealing minor movie she might not make for a while .;3
1121;1122;24635;`` -LRB- Hopkins -RRB- does n't so much phone in his performance as fax it .;1
1111;1112;24445;Instead , it 'll only put you to sleep .;0
1825;1826;38347;is now stretched to barely feature length , with a little more attention paid to the animation .;2
1950;1951;40712;Astonishing is n't the word -- neither is incompetent , incoherent or just plain crap .;0
1831;1832;38450;This Tuxedo ... should have been sent back to the tailor for some major alterations .;0
2066;2067;42815;Cool gadgets and creatures keep this fresh .;4
1146;1147;25082;The rare Imax movie that you 'll wish was longer than an hour .;3
1666;1667;35419;But what 's nice is that there 's a casual intelligence that permeates the script .;4
1845;1846;38733;You get the idea , though , that Kapur intended the film to be more than that .;2
1811;1812;38097;I know that I 'll never listen to Marvin Gaye or the Supremes the same way again;3
2000;2001;41556;It 's just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain .;0
2047;2048;42478;Just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .;0
1942;1943;40571;You never know where Changing Lanes is going to take you but it 's a heck of a ride .;3
2073;2074;42930;Stuffed to the brim with ideas , American instigator Michael Moore 's film is a rambling examination of American gun culture that uses his usual modus operandi of crucifixion through juxtaposition .;3
1115;1116;24516;LaBute masterfully balances both Traditional or Modern stories together in a manner that one never overwhelms the other .;4
1367;1368;29515;This is the kind of movie that you only need to watch for about thirty seconds before you say to yourself , ` Ah , yes , here we have a bad , bad , bad movie . ';0
1126;1127;24721;The Sundance Film Festival has become so buzz-obsessed that fans and producers descend upon Utah each January to ferret out The Next Great Thing .;2
1339;1340;28920;Becomes the last thing you would expect from a film with this title or indeed from any Plympton film : boring .;1
1805;1806;37971;Even as I valiantly struggled to remain interested , or at least conscious , I could feel my eyelids ... getting ... very ... heavy ...;0
1965;1966;41003;It 's a lovely , sad dance highlighted by Kwan 's unique directing style .;4
1346;1347;29101;While the humor is recognizably Plympton , he has actually bothered to construct a real story this time .;3
1875;1876;39289;No matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a Michael Jackson sort of way .;1
1308;1309;28353;The premise of Jason X is silly but strangely believable .;3
1246;1247;27102;As a movie , it never seems fresh and vital .;2
1605;1606;34159;A decent-enough nail-biter that stands a good chance of being the big hit Franklin needs to stay afloat in Hollywood .;3
2062;2063;42736;Fails as a dystopian movie , as a retooling of Fahrenheit 451 , and even as a rip-off of The Matrix .;0
1739;1740;36726;It 's mildly amusing , but I certainly ca n't recommend it .;1
1978;1979;41255;The touch is generally light enough and the performances , for the most part , credible .;3
1500;1501;32062;Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other .;0
1238;1239;26969;If you 're not a fan , it might be like trying to eat Brussels sprouts .;1
1548;1549;33047;The actresses find their own rhythm and protect each other from the script 's bad ideas and awkwardness .;3
2100;2101;43455;But even with the two-wrongs-make-a-right chemistry between Jolie and Burns ... this otherwise appealing picture loses its soul to Screenwriting For Dummies conformity .;2
1774;1775;37389;`` Not really as bad as you might think ! '';2
1218;1219;26567;I do n't know if Frailty will turn Bill Paxton into an A-list director , but he can rest contentedly with the knowledge that he 's made at least one damn fine horror movie .;3
1499;1500;32034;A genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .;4
1953;1954;40773;An edifying glimpse into the wit and revolutionary spirit of these performers and their era .;3
1102;1103;24262;The wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained , but its overall impact falls a little flat with a storyline that never quite delivers the original magic .;2
1940;1941;40553;A thriller without a lot of thrills .;0
1095;1096;24105;An alternately raucous and sappy ethnic sitcom ... you 'd be wise to send your regrets .;1
1665;1666;35418;Certainly .;2
1245;1246;27098;Their work is fantastic .;4
1982;1983;41318;It 's an 88-minute highlight reel that 's 86 minutes too long .;0
1354;1355;29266;Perhaps the grossest movie ever made .;0
2097;2098;43384;Too slow for a younger crowd , too shallow for an older one .;1
1356;1357;29287;In fact , it does n't even seem like she tried .;0
1995;1996;41485;Offers big , fat , dumb laughs that may make you hate yourself for giving in .;1
1957;1958;40873;Famuyiwa 's feature;2
1518;1519;32397;Yet another entry in the sentimental oh-those-wacky-Brits genre that was ushered in by The Full Monty and is still straining to produce another smash hit .;1
1461;1462;31299;Even the hastily and amateurishly drawn animation can not engage .;0
1794;1795;37721;The actors try hard but come off too amateurish and awkward .;0
1769;1770;37272;A fantastic premise anchors this movie , but what it needs is either a more rigid , Blair Witch-style commitment to its mockumentary format , or a more straightforward , dramatic treatment , with all the grandiosity that that implies .;2
1686;1687;35747;Yet in its own aloof , unreachable way it 's so fascinating you wo n't be able to look away for a second .;3
1836;1837;38530;It 's a mindless action flick with a twist -- far better suited to video-viewing than the multiplex .;1
1770;1771;37316;`` Interview '' loses its overall sense of mystery and becomes a TV episode rather than a documentary that you actually buy into .;0
1291;1292;28124;The Sweetest Thing leaves a bitter taste .;0
1945;1946;40652;Enigma lacks it .;1
1777;1778;37446;One of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning .;4
1475;1476;31534;The film is ultimately about as inspiring as a Hallmark card .;1
1470;1471;31432;A tasty slice of droll whimsy .;2
1488;1489;31770;It 's all about Anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect .;4
