;SentenceId;PhraseId;Phrase;Sentiment
351;352;8479;It 's hard to believe that a relationship like Holly and Marina 's could survive the hothouse emotions of teendom , and its longevity gets more inexplicable as the characterizations turn more crassly reductive .;0
109;110;2865;A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .;-1
900;901;20237;A disturbing examination of what appears to be the definition of a ` bad ' police shooting .;0
241;242;6067;Feels strangely hollow at its emotional core .;-1
422;423;10051;Here 's a case of two actors who do everything humanly possible to create characters who are sweet and believable , and are defeated by a screenplay that forces them into bizarre , implausible behavior .;-1
513;514;11973;eventually arrives at its heart , as simple self-reflection meditation .;1
713;714;16567;Possibly not since Grumpy Old Men have I heard a film so solidly connect with one demographic while striking out with another .;0
43;44;1199;This 100-minute movie only has about 25 minutes of decent material .;-1
238;239;5964;Miyazaki is one of world cinema 's most wondrously gifted artists and storytellers .;1
291;292;7153;Earnest and tentative even when it aims to shock .;0
157;158;4185;Eerily accurate depiction of depression .;-1
331;332;8060;The band performances featured in Drumline are red hot ... -LRB- but -RRB- from a mere story point of view , the film 's ice cold .;0
393;394;9465;As averse as I usually am to feel-good , follow-your-dream Hollywood fantasies , this one got to me .;1
740;741;17086;New Yorkers always seem to find the oddest places to dwell ...;0
173;174;4585;Charming and funny -LRB- but ultimately silly -RRB- movie .;0
579;580;13469;"This is n't a stand up and cheer flick ; it 's a sit down and ponder affair .";1
260;261;6557;A difficult but worthy film that bites off more than it can chew by linking the massacre of Armenians in 1915 with some difficult relationships in the present .;0
266;267;6684;Proves that some movie formulas do n't need messing with -- like the big-bug movie .;0
631;632;14655;From the opening strains of the Average White Band 's `` Pick up the Pieces '' , you can feel the love .;1
347;348;8367;I just saw this movie ... well , it 's probably not accurate to call it a movie .;-1
746;747;17217;Low comedy does n't come much lower .;-1
800;801;18349;Gives an intriguing twist to the French coming-of-age genre .;1
677;678;15797;-- but it makes for one of the most purely enjoyable and satisfying evenings at the movies I 've had in a while .;1
650;651;15136;Evokes the 19th century with a subtlety that is an object lesson in period filmmaking .;1
464;465;10896;The auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .;1
604;605;14061;Chalk it up as the worst kind of hubristic folly .;-1
558;559;12978;The Wild Thornberrys Movie has all the sibling rivalry and general family chaos to which anyone can relate .;1
720;721;16687;It 's like a `` Big Chill '' reunion of the Baader-Meinhof Gang , only these guys are more harmless pranksters than political activists .;0
217;218;5480;An earnest , roughshod document , it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool .;1
470;471;11024;Imagine a film that begins as a Seven rip-off , only to switch to a mix of The Shining , The Thing , and any naked teenagers horror flick from the 1980s .;-1
569;570;13233;Nair and writer Laura Cahill dare to build a movie around some flawed but rather unexceptional women , emerging with a fine character study that 's short on plot but rich in the tiny revelations of real life .;0
0;1;1;A series of escapades demonstrating the adage that what is good for the goose is also good for the gander , some of which occasionally amuses but none of which amounts to much of a story .;-1
118;119;3151;The filmmakers want nothing else than to show us a good time , and in their cheap , B movie way , they succeed .;1
509;510;11860;Newcomer helmer Kevin Donovan is hamstrung by a badly handled screenplay of what is really an amusing concept -- a high-tech tux that transforms its wearer into a superman .;0
37;38;1024;The movie 's progression into rambling incoherence gives new meaning to the phrase ` fatal script error . ';-1
626;627;14563;It 's just rather leaden and dull .;-1
519;520;12147;The Santa Clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .;1
148;149;3905;Because Eight Legged Freaks is partly an homage to Them , Tarantula and other low - budget B-movie thrillers of the 1950s and '60s , the movie is a silly -LRB- but not sophomoric -RRB- romp through horror and hellish conditions .;0
181;182;4749;Like Smoke Signals , the film is also imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama;1
577;578;13434;Mostly works because of the universal themes , earnest performances ... and excellent use of music by India 's popular Gulzar and Jagjit Singh .;1
1028;1029;22733;Interesting , but not compelling .;0
335;336;8125;This is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .;-1
440;441;10467;Claims to sort the bad guys from the good , which is its essential problem .;-1
87;88;2297;In IMAX in short , it 's just as wonderful on the big screen .;1
172;173;4550;Wallace gets a bit heavy handed with his message at times , and has a visual flair that waxes poetic far too much for our taste .;0
623;624;14469;Like its parade of predecessors , this Halloween is a gory slash-fest .;1
980;981;21932;It drowns in sap .;-1
902;903;20283;Almost .;0
107;108;2804;The narrative is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys .;0
484;485;11263;It should have stayed there .;-1
236;237;5935;A rip-roaring comedy action fest that 'll put hairs on your chest .;1
1060;1061;23399;Troll the cult section of your local video store for the real deal .;0
15;16;424;A welcome relief from baseball movies that try too hard to be mythic , this one is a sweet and modest and ultimately winning story .;1
205;206;5182;Monte Cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .;1
872;873;19787;The best part about `` Gangs '' was Daniel Day-Lewis .;1
338;339;8191;Rock 's stand-up magic wanes .;-1
896;897;20161;No amount of good intentions is able to overcome the triviality of the story .;-1
398;399;9582;To be oblivious to the existence of this film would be very sweet indeed .;-1
39;40;1088;So could young romantics out on a date .;1
547;548;12722;After that it becomes long and tedious like a classroom play in a college history course .;-1
1032;1033;22835;Eh .;0
726;727;16812;Crikey indeed .;0
62;63;1687;Its generic villains lack any intrigue -LRB- other than their funny accents -RRB- and the action scenes are poorly delivered .;-1
447;448;10592;What Eric Schaeffer has accomplished with Never Again may not , strictly speaking , qualify as revolutionary .;0
106;107;2777;One of recent memory 's most thoughtful films about art , ethics , and the cost of moral compromise .;1
1053;1054;23251;-LRB- Crystal and De Niro -RRB- manage to squeeze out some good laughs but not enough to make this silly con job sing .;0
976;977;21811;It 's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .;0
195;196;5022;The film can depress you about life itself .;-1
29;30;811;More vaudeville show than well-constructed narrative , but on those terms it 's inoffensive and actually rather sweet .;0
844;845;19247;The Bai brothers have taken an small slice of history and opened it up for all of us to understand , and they 've told a nice little story in the process .;1
233;234;5857;Ah , yes , that would be me : fighting off the urge to doze .;-1
327;328;7999;Perhaps a better celebration of these unfairly dismissed heroes would be a film that is n't this painfully forced , false and fabricated .;-1
853;854;19481;A somewhat disappointing and meandering saga .;0
941;942;21052;Sheridan;0
83;84;2218;Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening .;1
477;478;11122;Jonah is only so-so ... the addition of a biblical message will either improve the film for you , or it will lessen it .;0
431;432;10276;Paul Bettany playing Malcolm McDowell ?;0
688;689;16037;It 's petty thievery like this that puts flimsy flicks like this behind bars;-1
568;569;13216;The first question to ask about Bad Company is why Anthony Hopkins is in it .;-1
288;289;7123;Robinson 's web of suspense matches the page-turning frenzy that Clancy creates .;1
407;408;9812;Consistently clever and suspenseful .;1
208;209;5267;... only Bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .;0
639;640;14873;It wraps up a classic mother\/daughter struggle in recycled paper with a shiny new bow and while the audience can tell it 's not all new , at least it looks pretty .;0
605;606;14075;Though Haynes ' style apes films from the period ... its message is not rooted in that decade .;0
207;208;5240;Well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .;1
395;396;9508;Would you laugh if a tuba-playing dwarf rolled down a hill in a trash can ?;0
381;382;9149;Just a bunch of good actors flailing around in a caper that 's neither original nor terribly funny .;-1
85;86;2244;Written , flatly , by David Kendall and directed , barely , by There 's Something About Mary co-writer Ed Decter .;-1
369;370;8880;How do you make a movie with depth about a man who lacked any ?;-1
889;890;20056;Everything its title implies , a standard-issue crime drama spat out from the Tinseltown assembly line .;0
102;103;2678;Massoud 's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history .;0
1041;1042;23006;A baffling mixed platter of gritty realism and magic realism with a hard-to-swallow premise .;-1
673;674;15694;Showtime 's starry cast could be both an asset and a detriment .;0
966;967;21616;There 's a whole heap of nothing at the core of this slight coming-of-age\/coming-out tale .;-1
490;491;11429;This overproduced piece of dreck is shockingly bad and absolutely unnecessary .;-1
886;887;19998;A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .;0
289;290;7141;A slight but sweet film .;1
757;758;17468;Despite Juliet Stevenon 's attempt to bring cohesion to Pamela 's emotional roller coaster life , it is not enough to give the film the substance it so desperately needs .;-1
131;132;3529;A fascinating , dark thriller that keeps you hooked on the delicious pulpiness of its lurid fiction .;1
344;345;8287;The otherwise good-naturedness of Mr. Deeds , with its embrace of sheer goofiness and cameos of less - than-likely New York celebrities ... certainly raises the film above anything Sandler 's been attached to before .;1
266;267;6684;Proves that some movie formulas do n't need messing with -- like the big-bug movie .;0
441;442;10484;Mana gives us compelling , damaged characters who we want to help -- or hurt .;0
339;340;8198;"Roman Polanski directs The Pianist like a surgeon mends a broken heart ; very meticulously but without any passion .";-1
450;451;10645;Ca n't seem to get anywhere near the story 's center .;0
265;266;6666;... a preachy parable stylized with a touch of John Woo bullet ballet .;0
1054;1055;23278;Master of Disguise runs for only 71 minutes and feels like three hours .;-1
917;918;20557;While this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .;0
810;811;18482;It gives poor Dana Carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .;-1
968;969;21642;It pulls the rug out from under you , just when you 're ready to hate one character , or really sympathize with another character , something happens to send you off in different direction .;0
928;929;20804;Collateral Damage is trash , but it earns extra points by acting as if it were n't .;-1
703;704;16342;While it is interesting to witness the conflict from the Palestinian side , Longley 's film lacks balance ... and fails to put the struggle into meaningful historical context .;-1
448;449;10614;Obvious , obnoxious and didactic burlesque .;-1
685;686;15980;It takes you somewhere you 're not likely to have seen before , but beneath the exotic surface -LRB- and exotic dancing -RRB- it 's surprisingly old-fashioned .;1
682;683;15904;The year 's greatest adventure , and Jackson 's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .;1
361;362;8693;An unsophisticated sci-fi drama that takes itself all too seriously .;-1
775;776;17867;Upper Teens may get cynical .;-1
868;869;19701;Kaufman and Jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing .;0
322;323;7928;If you ignore the cliches and concentrate on City by the Sea 's interpersonal drama , it ai n't half-bad .;0
714;715;16591;No doubt the star and everyone else involved had their hearts in the right place .;1
209;210;5294;It is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound .;-1
574;575;13366;Skillful as he is , Mr. Shyamalan is undone by his pretensions .;0
67;68;1840;It 's like a drive-by .;-1
581;582;13534;Adrift , Bentley and Hudson stare and sniffle , respectively , as Ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design .;-1
1029;1030;22737;`` Catch Me '' feels capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a Spielberg trademark .;1
680;681;15857;It 's a glorious spectacle like those D.W. Griffith made in the early days of silent film .;1
473;474;11095;An emotionally strong and politically potent piece of cinema .;1
211;212;5337;"Parents beware ; this is downright movie penance .";-1
226;227;5717;It 's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .;-1
454;455;10723;Maelstrom is a deliberately unsteady mixture of stylistic elements .;0
725;726;16792;The superior plotline is n't quite enough to drag along the dead -LRB- water -RRB- weight of the other .;-1
1044;1045;23073;All the filmmakers are asking of us , is to believe in something that is improbable .;0
1006;1007;22343;Should have been worth cheering as a breakthrough but is devoid of wit and humor .;-1
292;293;7163;Time of Favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation .;-1
1038;1039;22978;The modern master of the chase sequence returns with a chase to end all chases;1
796;797;18236;... the tale of her passionate , tumultuous affair with Musset unfolds as Sand 's masculine persona , with its love of life and beauty , takes form .;1
953;954;21329;Like the Hanks character , he 's a slow study : The action is stilted and the tabloid energy embalmed .;-1
865;866;19671;The sword fighting is well done and Auteuil is a goofy pleasure .;1
485;486;11269;... in the pile of useless actioners from MTV schmucks who do n't know how to tell a story for more than four minutes .;-1
805;806;18416;... one resurrection too many .;-1
129;130;3493;A triumph , a film that hews out a world and carries us effortlessly from darkness to light .;1
199;200;5104;The movie 's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness .;0
1007;1008;22359;I found myself more appreciative of what the director was trying to do than of what he had actually done .;0
969;970;21679;The art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack .;1
1020;1021;22584;The mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .;1
708;709;16476;Jones ... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart .;1
164;165;4337;Before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , Steven Shainberg 's adaptation of Mary Gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience .;1
609;610;14141;It is an indelible epic American story about two families , one black and one white , facing change in both their inner and outer lives .;0
854;855;19488;It 's in the action scenes that things fall apart .;-1
601;602;13972;A really funny fifteen-minute short stretched beyond its limits to fill an almost feature-length film .;0
150;151;3994;Spielberg 's realization of a near-future America is masterful .;1
179;180;4719;An awkwardly contrived exercise in magic realism .;-1
325;326;7974;Nothing but an episode of Smackdown !;-1
987;988;21998;Viewers are asked so often to suspend belief that were it not for Holm 's performance , the film would be a total washout .;-1
775;776;17867;Upper Teens may get cynical .;-1
646;647;15040;Shankman ... and screenwriter Karen Janszen bungle their way through the narrative as if it were a series of Bible parables and not an actual story .;-1
867;868;19689;The IMAX screen enhances the personal touch of manual animation .;1
320;321;7883;So original in its base concept that you can not help but get caught up .;1
1048;1049;23147;A handsome but unfulfilling suspense drama more suited to a quiet evening on PBS than a night out at an AMC .;-1
391;392;9416;Much credit must be given to the water-camera operating team of Don King , Sonny Miller , and Michael Stewart .;1
925;926;20747;Gorgeous to look at but insufferably tedious and turgid ... a curiously constricted epic .;-1
823;824;18761;This Orange has some juice , but it 's far from fresh-squeezed .;-1
471;472;11061;Definitely funny stuff , but it 's more of the ` laughing at ' variety than the ` laughing with . ';1
592;593;13765;Overly long and worshipful bio-doc .;-1
174;175;4595;... the one thing this Wild film has that other Imax films do n't : chimps , lots of chimps , all blown up to the size of a house .;0
951;952;21289;Being unique does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .;-1
224;225;5665;The film is so bad it does n't improve upon the experience of staring at a blank screen .;-1
904;905;20294;Been there done that .;-1
839;840;19142;Here is a VH1 Behind the Music special that has something a little more special behind it : music that did n't sell many records but helped change a nation .;1
905;906;20298;They exist for hushed lines like `` They 're back ! '';0
282;283;7053;I was sent a copyof this film to review on DVD .;0
791;792;18133;With `` Ichi the Killer '' , Takashi Miike , Japan 's wildest filmmaker gives us a crime fighter carrying more emotional baggage than Batman ...;-1
1016;1017;22480;Any attempts at nuance given by the capable cast is drowned out by director Jon Purdy 's sledgehammer sap .;-1
669;670;15628;Wiser souls would have tactfully pretended not to see it and left it lying there;0
228;229;5768;Jolting into Charleston rhythms , the story has the sizzle of old news that has finally found the right vent -LRB- accurate ?;0
841;842;19191;After all , he took three minutes of dialogue , 30 seconds of plot and turned them into a 90-minute movie that feels five hours long .;-1
420;421;10004;It 's a powerful though flawed movie , guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today .;1
346;347;8353;... a ho-hum affair , always watchable yet hardly memorable .;0
922;923;20669;Satin Rouge is not a new , or inventive , journey , but it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity .;1
667;668;15580;If A Few Good Men told us that we `` ca n't handle the truth '' than High Crimes poetically states at one point in this movie that we `` do n't care about the truth . '';0
352;353;8522;For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .;0
937;938;20985;The whole affair is as predictable as can be .;0
166;167;4426;Has no reason to exist , other than to employ Hollywood kids and people who owe favors to their famous parents .;-1
433;434;10319;Veterans of the dating wars will smirk uneasily at the film 's nightmare versions of everyday sex-in-the-city misadventures .;0
497;498;11570;She nearly glows with enthusiasm , sensuality and a conniving wit .;1
954;955;21352;... enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games .;1
275;276;6886;Ultimately , Sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .;-1
939;940;21003;To those who have not read the book , the film is a much better mother-daughter tale than last summer 's ` Divine Secrets of the Ya-Ya Sisterhood , ' but that 's not saying much .;1
297;298;7298;There is simply no doubt that this film asks the right questions at the right time in the history of our country .;1
155;156;4124;In the director 's cut , the film is not only a love song to the movies but it also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes .;1
139;140;3708;Sleek and arty .;1
417;418;9960;I walked away from this new version of E.T. just as I hoped I would -- with moist eyes .;1
272;273;6795;It has become apparent that the franchise 's best years are long past .;-1
326;327;7981;A guilty pleasure at best , and not worth seeing unless you want to laugh at it .;0
739;740;17066;Works better in the conception than it does in the execution ... winds up seeming just a little too clever .;-1
1018;1019;22519;The characters , cast in impossibly contrived situations , are totally estranged from reality .;-1
243;244;6112;Director Roger Michell does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff .;0
108;109;2841;Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .;1
910;911;20374;Consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director I admire .;-1
419;420;9996;plays like some corny television production from a bygone era;-1
560;561;13028;As the movie dragged on , I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .;-1
313;314;7729;Ultimately , clarity matters , both in breaking codes and making movies .;0
981;982;21938;` Rare Birds ' tries to force its quirkiness upon the audience .;0
735;736;16960;Just send it to Cranky .;-1
964;965;21558;But ... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically - distanced us from the characters .;-1
1011;1012;22423;The whole thing plays like a tired Tyco ad .;-1
559;560;13001;Peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience .;1
132;133;3551;I suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the DVD .;-1
764;765;17660;"You can sip your vintage wines and watch your Merchant Ivory productions ; I 'll settle for a nice cool glass of iced tea and a Jerry Bruckheimer flick any day of the week .";1
343;344;8280;Remember back when thrillers actually thrilled ?;-1
449;450;10623;What can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?;0
32;33;882;Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .;0
453;454;10700;Like most of Jaglom 's films , some of it is honestly affecting , but more of it seems contrived and secondhand .;-1
250;251;6287;The film is predictable in the reassuring manner of a beautifully sung holiday carol .;1
877;878;19861;The result is a powerful , naturally dramatic piece of low-budget filmmaking .;1
10;11;272;There 's little to recommend Snow Dogs , unless one considers cliched dialogue and perverse escapism a source of high hilarity .;-1
430;431;10251;frustratingly refuses to give Pinochet 's crimes a political context;-1
400;401;9621;A porn film without the sex scenes .;0
765;766;17703;A quiet , disquieting triumph .;1
348;349;8383;Though uniformly well acted , especially by young Ballesta and Galan -LRB- a first-time actor -RRB- , writer\/director Achero Manas 's film is schematic and obvious .;0
133;134;3591;It 's hard to say who might enjoy this , are there Tolstoy groupies out there ?;-1
742;743;17109;With all the sympathy , empathy and pity fogging up the screen ... His Secret Life enters the land of unintentional melodrama and tiresome love triangles .;-1
350;351;8437;If the idea of the white man arriving on foreign shores to show wary natives the true light is abhorrent to you , the simplistic Heaven will quite likely be more like hell .;0
734;735;16952;Perhaps the best sports movie I 've ever seen .;1
423;424;10090;Any enjoyment will be hinge from a personal threshold of watching sad but endearing characters do extremely unconventional things .;1
778;779;17892;Like a comedian who starts off promisingly but then proceeds to flop , Comedian runs out of steam after a half hour .;-1
853;854;19481;A somewhat disappointing and meandering saga .;0
721;722;16718;Ms. Hutchins is talented enough and charismatic enough to make us care about Zelda 's ultimate fate .;1
147;148;3890;Too clumsy in key moments ... to make a big splash .;-1
121;122;3263;Absorbing character;0
915;916;20508;Worth catching for Griffiths ' warm and winning central performance .;1
751;752;17304;The movie is loaded with good intentions , but in his zeal to squeeze the action and our emotions into the all-too-familiar dramatic arc of the Holocaust escape story , Minac drains his movie of all individuality .;-1
522;523;12228;Highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it .;1
554;555;12921;In visual fertility Treasure Planet rivals the top Japanese animations of recent vintage .;1
759;760;17528;From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .;1
492;493;11453;Captures the raw comic energy of one of our most flamboyant female comics .;1
371;372;8906;`` Frailty '' offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies .;1
431;432;10276;Paul Bettany playing Malcolm McDowell ?;0
683;684;15944;If this movie leaves you cool , it also leaves you intriguingly contemplative .;0
162;163;4278;As any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death .;0
82;83;2195;The Pianist lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .;0
984;985;21972;modeled;0
903;904;20284;Every sequel you skip will be two hours gained .;-1
580;581;13488;One of the pleasures in Walter 's documentary ... is the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject 's mysterious personality without ever explaining him .;0
413;414;9881;Cremaster 3 is at once a tough pill to swallow and a minor miracle of self-expression .;1
450;451;10645;Ca n't seem to get anywhere near the story 's center .;0
294;295;7242;What puzzles me is the lack of emphasis on music in Britney Spears ' first movie .;0
77;78;2034;Swimfan , like Fatal Attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .;0
358;359;8645;Not as good as the original , but what is ...;0
472;473;11082;A heartening tale of small victories and enduring hope .;1
390;391;9384;Julie Davis is the Kathie Lee Gifford of film directors , sadly proving once again ego does n't always go hand in hand with talent .;-1
850;851;19355;The beautiful images and solemn words can not disguise the slack complacency of -LRB- Godard 's -RRB- vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .;-1
332;333;8090;A non-mystery mystery .;-1
213;214;5360;A singularly off-putting romantic comedy .;-1
633;634;14709;Triple X is a double agent , and he 's one bad dude .;1
18;19;517;As inept as big-screen remakes of The Avengers and The Wild Wild West .;-1
1049;1050;23173;Not only are the film 's Sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this ` we 're - doing-it-for - the-cash ' sequel were .;-1
873;874;19800;Waiting for Godard can be fruitful : ` In Praise of Love ' is the director 's epitaph for himself .;1
387;388;9301;Delia , Greta , and Paula rank as three of the most multilayered and sympathetic female characters of the year .;1
625;626;14542;Exploits -LRB- headbanger -RRB- stereotypes in good fun , while adding a bit of heart and unsettling subject matter .;1
244;245;6143;Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows .;1
788;789;18082;If -LRB- Jaglom 's -RRB- latest effort is not the director at his most sparkling , some of its repartee is still worth hearing .;1
428;429;10204;Charming and witty , it 's also somewhat clumsy .;1
886;887;19998;A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .;0
976;977;21811;It 's an actor 's showcase that accomplishes its primary goal without the use of special effects , but rather by emphasizing the characters -- including the supporting ones .;0
508;509;11801;I stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights .;1
752;753;17349;It may scream low budget , but this charmer has a spirit that can not be denied .;1
533;534;12449;It 's actually too sincere -- the crime movie equivalent of a chick flick .;0
219;220;5542;A film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .;-1
664;665;15513;You can see where Big Bad Love is trying to go , but it never quite gets there .;0
248;249;6254;It 's more enjoyable than I expected , though , and that 's because the laughs come from fairly basic comedic constructs .;1
849;850;19342;Entertainment more disposable than Hanna-Barbera 's half-hour cartoons ever were .;0
370;371;8894;Translation : ` We do n't need to try very hard . ';-1
44;45;1216;Fortunately , you still have that option .;0
545;546;12678;One gets the impression the creators of Do n't Ask Do n't Tell laughed a hell of a lot at their own jokes .;0
544;545;12666;Barry Sonnenfeld owes Frank the Pug big time;0
611;612;14193;... -LRB- the film -RRB- works , due mostly to the tongue-in-cheek attitude of the screenplay .;1
737;738;16983;Anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films , sell it to the highest bidder and walk away without anyone truly knowing your identity .;-1
281;282;7037;First , for a movie that tries to be smart , it 's kinda dumb .;-1
627;628;14570;Rice never clearly defines his characters or gives us a reason to care about them .;-1
1010;1011;22410;Done in mostly by a weak script that ca n't support the epic treatment .;-1
524;525;12257;-LRB- Raimi 's -RRB- matured quite a bit with Spider-Man , even though it 's one of the most plain white toast comic book films you 'll ever see .;0
114;115;3065;Swinging , the film makes it seem , is not a hobby that attracts the young and fit .;-1
981;982;21938;` Rare Birds ' tries to force its quirkiness upon the audience .;0
252;253;6352;Not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense .;1
660;661;15417;Dong never pushes for insights beyond the superficial tensions of the dynamic he 's dissecting , and the film settles too easily along the contours of expectation .;-1
285;286;7092;A smart , arch and rather cold-blooded comedy .;1
1030;1031;22765;An enigmatic film that 's too clever for its own good , it 's a conundrum not worth solving .;0
776;777;17874;A gift to anyone who loves both dance and cinema;1
270;271;6766;A mesmerizing cinematic poem from the first frame to the last .;1
795;796;18210;The stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and politics , obvious at times but evocative and heartfelt .;0
636;637;14818;As an actress , Madonna is one helluva singer .;1
642;643;14963;How can such a cold movie claim to express warmth and longing ?;-1
165;166;4382;Kim Ki-Deok seems to have in mind an -LRB- emotionally at least -RRB- adolescent audience demanding regular shocks and bouts of barely defensible sexual violence to keep it interested .;-1
89;90;2338;Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .;-1
116;117;3099;Devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .;1
491;492;11445;As saccharine as it is disposable .;-1
1033;1034;22837;Highly uneven and inconsistent ... Margarita Happy Hour kinda resembles the el cheapo margaritas served within .;-1
199;200;5104;The movie 's heavy-handed screenplay navigates a fast fade into pomposity and pretentiousness .;0
947;948;21164;It 's a piece of handiwork that shows its indie tatters and self-conscious seams in places , but has some quietly moving moments and an intelligent subtlety .;1
32;33;882;Ice Age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .;0
958;959;21431;The real star of this movie is the score , as in the songs translate well to film , and it 's really well directed .;1
955;956;21391;What 's invigorating about it is that it does n't give a damn .;1
615;616;14287;This is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .;-1
977;978;21840;The Emperor 's Club , ruthless in its own placid way , finds one of our most conservative and hidebound movie-making traditions and gives it new texture , new relevance , new reality .;1
507;508;11790;But its storytelling prowess and special effects are both listless .;-1
303;304;7500;What begins as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters .;1
638;639;14850;The filmmakers ' eye for detail and the high standards of performance convey a strong sense of the girls ' environment .;1
103;104;2719;Changing Lanes tries for more .;1
442;443;10501;Good-looking but relentlessly lowbrow outing plays like Clueless Does South Fork .;-1
337;338;8169;One of the most highly-praised disappointments I 've had the misfortune to watch in quite some time .;-1
562;563;13088;Green ruins every single scene he 's in , and the film , while it 's not completely wreaked , is seriously compromised by that .;-1
