;SentenceId;PhraseId;Phrase;Sentiment
1707;1708;36157;A rather average action film that benefits from several funny moments supplied by Epps .;2
2098;2099;43397;The fact that the ` best part ' of the movie comes from a 60-second homage to one of Demme 's good films does n't bode well for the rest of it .;1
1280;1281;27884;After an hour and a half of wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be , you discover that the answer is as conventional as can be .;1
1819;1820;38238;Much of what we see is horrible but it 's also undeniably exceedingly clever .;3
1593;1594;33930;What you end up getting is the Vertical Limit of surfing movies - memorable stunts with lots of downtime in between .;2
1867;1868;39155;Five screenwriters;2
1945;1946;40652;Enigma lacks it .;1
1934;1935;40466;... a pretentious mess ...;0
1661;1662;35337;It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b.s. one another and put on a show in drag .;0
1697;1698;35967;Painful , horrifying and oppressively tragic , this film should not be missed .;4
1425;1426;30653;"DeMeo is not without talent ; he just needs better material .";2
1890;1891;39615;The audacity to view one of Shakespeare 's better known tragedies as a dark comedy is , by itself , deserving of discussion .;1
2101;2102;43480;Benigni 's Pinocchio is extremely straight and mind-numbingly stilted , its episodic pacing keeping the film from developing any storytelling flow .;2
2047;2048;42478;Just another combination of bad animation and mindless violence ... lacking the slightest bit of wit or charm .;0
1561;1562;33330;It lacks the compassion , good-natured humor and the level of insight that made -LRB- Eyre 's -RRB- first film something of a sleeper success .;1
1661;1662;35337;It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b.s. one another and put on a show in drag .;0
1981;1982;41301;The pace of the film is very slow -LRB- for obvious reasons -RRB- and that too becomes off-putting .;2
1378;1379;29759;There is nothing redeeming about this movie .;0
1153;1154;25261;The thing looks like a made-for-home-video quickie .;2
1275;1276;27776;All the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject .;1
1203;1204;26287;Watching E.T now , in an era dominated by cold , loud special-effects-laden extravaganzas , one is struck less by its lavish grandeur than by its intimacy and precision .;2
1346;1347;29101;While the humor is recognizably Plympton , he has actually bothered to construct a real story this time .;3
2023;2024;42046;An energetic and engaging film that never pretends to be something it is n't .;3
2012;2013;41812;It picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film .;4
1308;1309;28353;The premise of Jason X is silly but strangely believable .;3
1926;1927;40190;The delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a Scrooge or two .;4
1792;1793;37701;It 's a day at the beach -- with air conditioning and popcorn .;3
1384;1385;29880;If you like an extreme action-packed film with a hint of humor , then Triple X marks the spot .;3
1132;1133;24826;... is funny in the way that makes you ache with sadness -LRB- the way Chekhov is funny -RRB- , profound without ever being self-important , warm without ever succumbing to sentimentality .;4
1758;1759;37106;It 's pretentious in a way that verges on the amateurish .;0
1851;1852;38827;Two hours of sepia-tinted heavy metal images and surround sound effects of people moaning .;2
1173;1174;25701;One of the best , most understated performances of -LRB- Jack Nicholson 's -RRB- career .;4
1381;1382;29800;It concentrates far too much on the awkward interplay and utter lack of chemistry between Chan and Hewitt .;1
1817;1818;38220;And people make fun of me for liking Showgirls .;1
1988;1989;41380;Handled correctly , Wilde 's play is a masterpiece of elegant wit and artifice .;4
1865;1866;39087;The appeal of the vulgar , sexist , racist humour went over my head or -- considering just how low brow it is -- perhaps it snuck under my feet .;0
1767;1768;37234;Special P.O.V. camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense IMAX screen .;4
2009;2010;41750;underventilated;2
1443;1444;30977;Can be classified as one of those ` alternate reality ' movies ... except that it would have worked so much better dealing in only one reality .;1
1313;1314;28408;Cold and scattered , Minority Report commands interest almost solely as an exercise in gorgeous visuals .;2
1844;1845;38713;Skip this turd and pick your nose instead because you 're sure to get more out of the latter experience .;0
1128;1129;24762;What a bewilderingly brilliant and entertaining movie this is .;4
1146;1147;25082;The rare Imax movie that you 'll wish was longer than an hour .;3
1422;1423;30617;"The history is fascinating ; the action is dazzling .";4
1305;1306;28311;If you answered yes , by all means enjoy The New Guy .;3
1525;1526;32548;Seems like someone going through the motions .;1
1132;1133;24826;... is funny in the way that makes you ache with sadness -LRB- the way Chekhov is funny -RRB- , profound without ever being self-important , warm without ever succumbing to sentimentality .;4
1711;1712;36228;An elegant work , Food of Love is as consistently engaging as it is revealing .;3
2002;2003;41615;His best film remains his shortest , The Hole , which makes many of the points that this film does but feels less repetitive .;2
2118;2119;43703;Grainy photography mars an otherwise delightful comedy of errors .;2
1088;1089;23980;Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs , Red Dragon rates as an exceptional thriller .;4
1389;1390;29972;Like any good romance , Son of the Bride , proves it 's never too late to learn .;3
1349;1350;29168;This insufferable movie is meant to make you think about existential suffering .;1
1229;1230;26808;The movie spends more time with Schneider than with newcomer McAdams , even though her performance is more interesting -LRB- and funnier -RRB- than his .;1
1501;1502;32079;Qutting may be a flawed film , but it is nothing if not sincere .;2
1693;1694;35893;The only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .;0
2031;2032;42200;Nachtwey clears the cynicism right out of you .;2
1461;1462;31299;Even the hastily and amateurishly drawn animation can not engage .;0
1538;1539;32847;The Way Home is an ode to unconditional love and compassion garnered from years of seeing it all , a condition only the old are privy to , and ... often misconstrued as weakness .;3
1306;1307;28324;Throws in enough clever and unexpected twists to make the formula feel fresh .;4
1417;1418;30524;And Diesel is n't the actor to save it .;1
1993;1994;41461;A loud , witless mess that has none of the charm and little of the intrigue from the TV series .;0
1720;1721;36393;Worthless , from its pseudo-rock-video opening to the idiocy of its last frames .;0
1943;1944;40589;It is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter .;4
1075;1076;23682;Jagger , Stoppard and director Michael Apted ... deliver a riveting and surprisingly romantic ride .;4
1934;1935;40466;... a pretentious mess ...;0
1576;1577;33596;Beautifully shot against the frozen winter landscapes of Grenoble and Geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself .;4
1786;1787;37597;Clockstoppers is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up .;1
1543;1544;32947;As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .;0
1192;1193;26059;Wait for it to hit cable .;2
1208;1209;26366;A moving and stark reminder that the casualties of war reach much further than we imagine .;4
1279;1280;27869;I wish Windtalkers had had more faith in the dramatic potential of this true story .;2
1722;1723;36424;A knowing sense of humor and a lot of warmth ignite Son of the Bride .;4
1067;1068;23573;A loquacious and dreary piece of business .;1
1127;1128;24752;One of the most slyly exquisite anti-adult movies ever made .;4
1187;1188;25934;The large-format film is well suited to capture these musicians in full regalia and the incredible IMAX sound system lets you feel the beat down to your toes .;4
1619;1620;34491;The movie keeps coming back to the achingly unfunny Phonce and his several silly subplots .;1
1729;1730;36581;Or for the year , for that matter .;2
1868;1869;39170;About half of them are funny , a few are sexy and none are useful in telling the story , which is paper-thin and decidedly unoriginal .;1
2132;2133;43992;Fathers and sons , and the uneasy bonds between them , rarely have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film .;4
1449;1450;31080;An improvement on the feeble examples of big-screen Poke-mania that have preceded it .;3
1899;1900;39764;Secretary is not a movie about fetishism .;2
1413;1414;30453;For almost the first two-thirds of Martin Scorsese 's 168-minute Gangs of New York , I was entranced .;3
2043;2044;42401;"An intriguing look at the French film industry during the German occupation ; its most delightful moments come when various characters express their quirky inner selves .";3
1606;1607;34184;The movie is concocted and carried out by folks worthy of scorn , and the nicest thing I can say is that I ca n't remember a single name responsible for it .;0
1362;1363;29405;What might have been acceptable on the printed page of Iles ' book does not translate well to the screen .;0
1906;1907;39906;an `` O Bruin , Where Art Thou ? '';2
1098;1099;24178;The nonstop artifice ultimately proves tiresome , with the surface histrionics failing to compensate for the paper-thin characterizations and facile situations .;0
1173;1174;25701;One of the best , most understated performances of -LRB- Jack Nicholson 's -RRB- career .;4
2092;2093;43308;Too daft by half ... but supremely good natured .;3
1612;1613;34360;Topics that could make a sailor blush - but lots of laughs .;4
1504;1505;32127;A painfully slow cliche-ridden film filled with more holes than Clyde Barrow 's car .;1
1643;1644;34935;A zinger-filled crowd-pleaser that open-minded Elvis fans -LRB- but by no means all -RRB- will have fun with .;4
1515;1516;32341;It 's fairly solid -- not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark .;3
1500;1501;32062;Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other .;0
1077;1078;23723;-LRB- A -RRB- slummer .;1
1946;1947;40656;Poetic , heartbreaking .;3
1373;1374;29646;The filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching .;3
1662;1663;35373;The big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the filling missing .;1
1345;1346;29059;Full Frontal , which opens today nationwide , could almost be classified as a movie-industry satire , but it lacks the generous inclusiveness that is the genre 's definitive , if disingenuous , feature .;1
1837;1838;38548;The trick when watching Godard is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them .;3
1359;1360;29348;After several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of Jerry Bruckheimer productions , especially because Half Past Dead is like The Rock on a Wal-Mart budget .;0
1713;1714;36259;Give Shapiro , Goldman , and Bolado credit for good intentions , but there 's nothing here that they could n't have done in half an hour .;1
1252;1253;27221;There is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .;2
1771;1772;37336;... the first 2\/3 of the film are incredibly captivating and insanely funny , thanks in part to interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor ...;4
1199;1200;26196;A timid , soggy near miss .;1
1963;1964;40965;As literary desecrations go , this makes for perfectly acceptable , occasionally very enjoyable children 's entertainment .;3
1301;1302;28258;The symbols float like butterflies and the spinning styx sting like bees .;2
1230;1231;26833;Certainly not a good movie , but it was n't horrible either .;1
1385;1386;29898;The simplicity of The Way Home has few equals this side of Aesop;2
1725;1726;36492;Even if the Naipaul original remains the real masterpiece , the movie possesses its own languorous charm .;4
1458;1459;31228;These two are generating about as much chemistry as an Iraqi factory poised to receive a UN inspector .;2
1311;1312;28376;-LRB- Washington 's -RRB- strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .;4
1765;1766;37215;Delirious fun .;4
1983;1984;41328;Laughably , irredeemably awful .;0
1247;1248;27112;Plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo .;0
1818;1819;38230;You just know something terrible is going to happen .;2
1781;1782;37510;... they missed the boat .;2
1081;1082;23806;On its icy face , the new film is a subzero version of Monsters , Inc. , without the latter 's imagination , visual charm or texture .;0
2079;2080;43074;Far more successful , if considerably less ambitious , than last year 's Kubrick-meets-Spielberg exercise .;3
1144;1145;25062;The film virtually chokes on its own self-consciousness .;2
1535;1536;32764;The concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers .;3
1607;1608;34218;The impulses that produced this project ... are commendable , but the results are uneven .;2
1655;1656;35209;No better or worse than ` Truth or Consequences , N.M. ' or any other interchangeable actioner with imbecilic Mafia toolbags botching a routine assignment in a Western backwater .;1
1284;1285;27993;There 's something not entirely convincing about The Quiet American .;2
1369;1370;29561;The lively appeal of The Last Kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy .;4
1533;1534;32720;Wonderful fencing scenes and an exciting plot make this an eminently engrossing film .;3
1620;1621;34508;... a mostly boring affair with a confusing sudden finale that 's likely to irk viewers .;2
1767;1768;37234;Special P.O.V. camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense IMAX screen .;4
2070;2071;42858;Executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted Scrooge could fail to respond .;4
1518;1519;32397;Yet another entry in the sentimental oh-those-wacky-Brits genre that was ushered in by The Full Monty and is still straining to produce another smash hit .;1
1520;1521;32440;In his role of observer of the scene , Lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .;1
1984;1985;41333;Twohy 's a good yarn-spinner , and ultimately the story compels .;3
1667;1668;35433;Lush and beautifully photographed -LRB- somebody suggested the stills might make a nice coffee table book -RRB- , but ultimately you 'll leave the theater wondering why these people mattered .;1
1882;1883;39416;Throwing in everything except someone pulling the pin from a grenade with his teeth , Windtalkers seems to have ransacked every old World War II movie for overly familiar material .;1
2105;2106;43527;A small movie with a big impact .;4
1575;1576;33582;Represents something very close to the nadir of the thriller\/horror genre .;2
1172;1173;25668;aside from showing us in explicit detail how difficult it is to win over the two-drink-minimum crowd , there 's little to be learned from watching ` Comedian ';2
1514;1515;32307;-LRB- Soderbergh -RRB- tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness .;1
2066;2067;42815;Cool gadgets and creatures keep this fresh .;4
1443;1444;30977;Can be classified as one of those ` alternate reality ' movies ... except that it would have worked so much better dealing in only one reality .;1
2042;2043;42381;Viewed as a comedy , a romance , a fairy tale , or a drama , there 's nothing remotely triumphant about this motion picture .;2
2120;2121;43733;One of those films where the characters inhabit that special annex of hell where adults behave like kids , children behave like adults and everyone screams at the top of their lungs no matter what the situation .;1
1720;1721;36393;Worthless , from its pseudo-rock-video opening to the idiocy of its last frames .;0
2032;2033;42208;she of the impossibly long limbs and sweetly conspiratorial smile;3
1370;1371;29582;An annoying orgy of excess and exploitation that has no point and goes nowhere .;0
1676;1677;35582;"At its worst , the movie is pretty diverting ; the pity is that it rarely achieves its best .";2
2071;2072;42891;Appropriately cynical social commentary aside , # 9 never quite ignites .;1
1827;1828;38382;The movie 's major and most devastating flaw is its reliance on formula , though , and it 's quite enough to lessen the overall impact the movie could have had .;1
1856;1857;38933;Those unfamiliar with Mormon traditions may find The Singles Ward occasionally bewildering .;2
1695;1696;35934;Take away the controversy , and it 's not much more watchable than a Mexican soap opera .;0
1110;1111;24431;At least it 's a fairly impressive debut from the director , Charles Stone III .;4
1935;1936;40470;-LRB- Gulpilil -RRB- is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass .;3
1677;1678;35599;It cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you .;4
1107;1108;24374;Assured , glossy and shot through with brittle desperation .;3
1139;1140;25006;And that is where Ararat went astray .;1
1092;1093;24052;You can thank me for this .;2
1393;1394;30025;... the story , like Ravel 's Bolero , builds to a crescendo that encompasses many more paths than we started with .;3
1976;1977;41227;Manages to be wholesome and subversive at the same time .;3
2041;2042;42376;Mild , meandering teen flick .;2
1354;1355;29266;Perhaps the grossest movie ever made .;0
1860;1861;39009;If you do n't laugh , flee .;2
1540;1541;32888;It never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .;3
1228;1229;26772;This heist flick about young Brooklyn hoods is off the shelf after two years to capitalize on the popularity of Vin Diesel , Seth Green and Barry Pepper .;2
1926;1927;40190;The delicious trimmings ... arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability to triumph over a Scrooge or two .;4
1895;1896;39701;Mindless and boring martial arts and gunplay with too little excitement and zero compelling storyline .;1
1304;1305;28291;While the path may be familiar , first-time director Denzel Washington and a top-notch cast manage to keep things interesting .;3
1312;1313;28397;What a dumb , fun , curiously adolescent movie this is .;3
2121;2122;43770;A sloppy slapstick throwback to long gone bottom-of-the-bill fare like The Ghost and Mr. Chicken .;1
2119;2120;43714;Guilty of the worst sin of attributable to a movie like this : it 's not scary in the slightest .;0
1467;1468;31401;At 78 minutes it just zings along with vibrance and warmth .;4
1243;1244;27057;This is a smart movie that knows its classical music , knows its Freud and knows its Sade .;3
1912;1913;39992;Warmed-over hash .;2
1530;1531;32661;At once overly old-fashioned in its sudsy plotting and heavy-handed in its effort to modernize it with encomia to diversity and tolerance .;1
1577;1578;33637;A man leaving the screening said the film was better than Saving Private Ryan .;4
1768;1769;37260;There are scenes of cinematic perfection that steal your heart away .;4
2067;2068;42823;LaBute was more fun when his characters were torturing each other psychologically and talking about their genitals in public .;2
1154;1155;25269;This slender plot feels especially thin stretched over the nearly 80-minute running time .;1
2036;2037;42289;The date movie that Franz Kafka would have made .;2
1947;1948;40660;Real Women may have many agendas , but it also will win you over , in a big way .;4
2088;2089;43231;... strips Bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults .;3
1260;1261;27457;The problem is that it is one that allows him to churn out one mediocre movie after another .;0
1610;1611;34299;Hugely entertaining from start to finish , featuring a fall from grace that still leaves shockwaves , it will gratify anyone who has ever suspected Hollywood of being overrun by corrupt and hedonistic weasels .;4
2114;2115;43647;Beautifully produced .;4
2060;2061;42688;Not even Felinni would know what to make of this Italian freakshow .;0
1293;1294;28153;"Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before .";4
1089;1090;24005;Watching a Brian DePalma movie is like watching an Alfred Hitchcock movie after drinking twelve beers .;1
1881;1882;39393;A 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor .;0
1717;1718;36336;On its own , Big Trouble could be considered a funny little film .;3
1471;1472;31439;... while the humor aspects of ` Jason X ' were far more entertaining than I had expected , everything else about the film tanks .;1
1296;1297;28192;A gem , captured in the unhurried , low-key style favored by many directors of the Iranian new wave .;2
1888;1889;39567;Ms. Phoenix is completely lacking in charm and charisma , and is unable to project either Esther 's initial anomie or her eventual awakening .;0
1735;1736;36663;Some movies blend together as they become distant memories .;2
2108;2109;43561;-- but certainly hard to hate .;3
1446;1447;31041;`` Red Dragon '' is entertaining .;4
1680;1681;35684;Much of the cast is stiff or just plain bad .;1
2103;2104;43513;It 's a visual Rorschach test and I must have failed .;0
1689;1690;35819;No one can doubt the filmmakers ' motives , but The Guys still feels counterproductive .;1
1341;1342;28959;Call me a cynic , but there 's something awfully deadly about any movie with a life-affirming message .;1
1195;1196;26104;But they fascinate in their recklessness .;3
1112;1113;24452;The evocative imagery and gentle , lapping rhythms of this film are infectious -- it gets under our skin and draws us in long before the plot kicks into gear .;3
1290;1291;28088;In gleefully , thumpingly hyperbolic terms , it covers just about every cliche in the compendium about crass , jaded movie types and the phony baloney movie biz .;2
1193;1194;26066;Bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly .;1
1267;1268;27603;Aspires to the cracked lunacy of The Adventures of Buckaroo Banzai , but thanks to an astonishingly witless script ends up more like The Adventures of Ford Fairlane .;1
2082;2083;43121;It bites hard .;2
2129;2130;43936;The strength of the film comes not from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting .;4
1941;1942;40558;Adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .;4
1371;1372;29597;This deeply spiritual film taps into the meaning and consolation in afterlife communications .;3
1503;1504;32116;Throughout , Mr. Audiard 's direction is fluid and quick .;3
1124;1125;24682;A buoyant romantic comedy about friendship , love , and the truth that we 're all in this together .;3
1171;1172;25649;It 's hard to understand why anyone in his right mind would even think to make the attraction a movie .;0
1794;1795;37721;The actors try hard but come off too amateurish and awkward .;0
2109;2110;43567;In the disturbingly involving family dysfunctional drama How I Killed My Father , French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition;3
1466;1467;31369;It 's crap on a leash -- far too polite to scale the lunatic heights of Joe Dante 's similarly styled Gremlins .;0
1529;1530;32630;The film does n't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made Spy Kids a surprising winner with both adults and younger audiences .;0
1439;1440;30916;-LRB- Reaches -RRB- wholly believable and heart-wrenching depths of despair .;3
1178;1179;25763;A modestly comic , modestly action-oriented World War II adventure that , in terms of authenticity , is one of those films that requires the enemy to never shoot straight .;2
1085;1086;23905;A poignant and gently humorous parable that loves its characters and communicates something rather beautiful about human nature .;4
1825;1826;38347;is now stretched to barely feature length , with a little more attention paid to the animation .;2
1543;1544;32947;As predictable as the outcome of a Globetrotters-Generals game , Juwanna Mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .;0
1350;1351;29183;This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .;4
1168;1169;25571;Sparkling , often hilarious romantic jealousy comedy ... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called ` My Husband Is Travis Bickle ' .;4
1326;1327;28662;At its best , this is grand-scale moviemaking for a larger-than-life figure , an artist who has been awarded mythic status in contemporary culture .;4
1764;1765;37205;But it would be better to wait for the video .;1
2110;2111;43604;The film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .;3
1401;1402;30201;An inexperienced director , Mehta has much to learn .;1
1150;1151;25176;Lavishly , exhilaratingly tasteless .;2
1224;1225;26708;... for all its social and political potential , State Property does n't end up being very inspiring or insightful .;1
1925;1926;40186;It 's not hateful .;2
1919;1920;40098;A true-blue delight .;4
1570;1571;33490;To Blandly Go Where We Went 8 Movies Ago ...;1
1720;1721;36393;Worthless , from its pseudo-rock-video opening to the idiocy of its last frames .;0
1073;1074;23659;Strange it is , but delightfully so .;3
1950;1951;40712;Astonishing is n't the word -- neither is incompetent , incoherent or just plain crap .;0
1416;1417;30500;The tasteful little revision works wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story 's morals .;3
1972;1973;41148;is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his Halloween trip to the Haunted House .;0
1913;1914;39996;It was a dark and stormy night ...;2
1167;1168;25543;I wo n't argue with anyone who calls ` Slackers ' dumb , insulting , or childish ... but I laughed so much that I did n't mind .;2
1232;1233;26874;It is n't scary .;1
1473;1474;31488;Broomfield reveals an ironic manifestation of institutionalized slavery that ties a black-owned record label with a white-empowered police force .;2
1802;1803;37899;` Tadpole ' was one of the films so declared this year , but it 's really more of The Next Pretty Good Thing .;2
1356;1357;29287;In fact , it does n't even seem like she tried .;0
1269;1270;27660;Rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle;3
1854;1855;38885;Meticulously mounted , exasperatingly well-behaved film , which ticks off Kahlo 's lifetime milestones with the dutiful precision of a tax accountant .;3
1712;1713;36243;The jokes are telegraphed so far in advance they must have been lost in the mail .;1
1770;1771;37316;`` Interview '' loses its overall sense of mystery and becomes a TV episode rather than a documentary that you actually buy into .;0
1928;1929;40268;With a large cast representing a broad cross-section , Tavernier 's film bounds along with the rat-a-tat energy of `` His Girl Friday , '' maintaining a light touch while tackling serious themes .;3
1731;1732;36601;It 's just merely very bad .;0
1569;1570;33478;A story which fails to rise above its disgusting source material .;0
1135;1136;24915;The combination of lightness and strictness in this instance gives Italian for Beginners an amiable aimlessness that keeps it from seeming predictably formulaic .;2
1080;1081;23778;For a story set at sea , Ghost Ship is pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . ';0
1793;1794;37715;... a bland , pretentious mess .;1
2113;2114;43646;Who knew ...;2
1998;1999;41521;A French film with a more down-home flavor .;3
1453;1454;31143;You wo n't have any trouble getting kids to eat up these Veggies .;3
1804;1805;37946;She 's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations .;4
1201;1202;26227;It 's far from a frothy piece , and the characters are complex , laden with plenty of baggage and tinged with tragic undertones .;3
1138;1139;24978;Moonlight Mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy .;3
1807;1808;38020;At its best ... Festival in Cannes bubbles with the excitement of the festival in Cannes .;2
1755;1756;37062;Elvira fans could hardly ask for more .;4
1831;1832;38450;This Tuxedo ... should have been sent back to the tailor for some major alterations .;0
2081;2082;43108;Elling builds gradually until you feel fully embraced by this gentle comedy .;3
1219;1220;26602;This movie , a certain scene in particular , brought me uncomfortably close to losing my lunch .;0
2027;2028;42138;Belongs in the too-hot-for-TV direct-to-video\/DVD category , and this is why I have given it a one-star rating .;1
1291;1292;28124;The Sweetest Thing leaves a bitter taste .;0
1725;1726;36492;Even if the Naipaul original remains the real masterpiece , the movie possesses its own languorous charm .;4
1683;1684;35728;A compelling film .;4
1672;1673;35521;This follow-up seems so similar to the 1953 Disney classic that it makes one long for a geriatric Peter .;2
2116;2117;43667;A film with almost as many delights for adults as there are for children and dog lovers .;4
2090;2091;43283;while -LRB- Roman Coppola -RRB- scores points for style , he staggers in terms of story .;2
1556;1557;33224;A funny and well-contructed black comedy where the old adage `` be careful what you wish for '' is given a full workout .;4
1870;1871;39203;Final verdict : You 've seen it all before .;0
1841;1842;38646;The central character is n't complex enough to hold our interest .;2
1631;1632;34705;Some people want the ol' ball-and-chain and then there are those who just want the Ball and Chain .;2
1909;1910;39946;... there 's a choppy , surface-effect feeling to the whole enterprise .;1
1516;1517;32368;Predecessors The Mummy and The Mummy Returns stand as intellectual masterpieces next to The Scorpion King .;1
1644;1645;34955;Kicks off with an inauspicious premise , mopes through a dreary tract of virtually plotless meanderings and then ends with a whimper .;1
1788;1789;37639;And Vin Diesel is the man .;3
2024;2025;42061;An enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .;4
1748;1749;36899;The way the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of Gator-bashing are consistently delightful .;4
1630;1631;34690;It 's not the worst comedy of the year , but it certainly wo n't win any honors .;2
1127;1128;24752;One of the most slyly exquisite anti-adult movies ever made .;4
1473;1474;31488;Broomfield reveals an ironic manifestation of institutionalized slavery that ties a black-owned record label with a white-empowered police force .;2
1314;1315;28425;National Lampoon 's Van Wilder may aim to be the next Animal House , but it more closely resembles this year 's version of Tomcats .;2
1358;1359;29301;With three excellent principal singers , a youthful and good-looking diva and tenor and richly handsome locations , it 's enough to make you wish Jacquot had left well enough alone and just filmed the opera without all these distortions of perspective .;2
1584;1585;33719;An engrossing and infectiously enthusiastic documentary .;4
1591;1592;33911;The Fast Runner ' transports the viewer into an unusual space;2
1252;1253;27221;There is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .;2
1093;1094;24059;Despite its Hawaiian setting , the science-fiction trimmings and some moments of rowdy slapstick , the basic plot of `` Lilo '' could have been pulled from a tear-stained vintage Shirley Temple script .;1
1983;1984;41328;Laughably , irredeemably awful .;0
1074;1075;23665;A clash between the artificial structure of the story and the more contemporary , naturalistic tone of the film ...;1
1418;1419;30532;Wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time .;0
2062;2063;42736;Fails as a dystopian movie , as a retooling of Fahrenheit 451 , and even as a rip-off of The Matrix .;0
1532;1533;32692;Maid in Manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies .;0
1632;1633;34726;One of the funnier movies in town .;4
1310;1311;28373;I will be .;3
1257;1258;27381;You might want to take a reality check before you pay the full ticket price to see `` Simone , '' and consider a DVD rental instead .;1
2292;2293;47035;Daring and beautifully made .;4
2323;2324;47682;There 's just something about watching a squad of psychopathic underdogs whale the tar out of unsuspecting lawmen that reaches across time and distance .;3
2849;2852;56739;A story about intelligent high school students that deals with first love sweetly but also seriously .;3
2376;2377;48684;There 's only one way to kill Michael Myers for good : stop buying tickets to these movies .;0
3012;3015;59782;Sade achieves the near-impossible : It turns the Marquis de Sade into a dullard .;0
2150;2151;44384;Obviously , a lot of people wasted a lot of their time -LRB- including mine -RRB- on something very inconsequential .;1
